image,modal,model,frequency_metric,frequency_group,scale,global_hfr,boundary_hfr,boundary_freq_std,boundary_freq_gap,Dice,IoU,Boundary_IoU,HD95,MAE
gas_35013,WL,unet,boundary_freq_gap,low,0.0605316162109375,6.0913586603893245e-05,9.501579476121956e-05,4.529125195267901e-05,4.7823512557892064e-05,0.3232665150473369,0.1927954072298277,0.0003201536737634,146.4670603701171,0.2550023794174194
gas_35016,WL,unet,boundary_freq_gap,low,0.165069580078125,3.299734523858171e-05,4.0490640030244725e-05,3.4126308621339766e-05,1.2375762744441937e-05,0.8558777673838478,0.7480649732911806,0.2278851786760398,17.88854381999832,0.0460578761994838
gas_35056,WL,unet,boundary_freq_gap,mid,0.3565521240234375,3.149278061744348e-05,0.0002319277861686,0.000196405956917,0.000149017644697,0.8323419112892797,0.7128301677833767,0.0875840253064452,26.92582403567252,0.1033561825752258
gas_35064,WL,unet,boundary_freq_gap,high,0.4497528076171875,3.0507873394053923e-05,0.0004063931778767,0.0003716669883519,0.0003818711991336,0.8004728562335183,0.6673236703256716,0.2518479408658923,78.16581797312,0.2186503559350967
gas_35078,WL,unet,boundary_freq_gap,mid,0.3172607421875,5.871828537503778e-05,0.0003902713268341,0.0006144830088764,0.0001246120436358,0.8823855303894411,0.7895258645827259,0.1633136094674556,24.26612552685912,0.0719268172979354
gas_35155,WL,unet,boundary_freq_gap,mid,0.3788299560546875,3.372810970239467e-05,0.0001811878082631,0.0001861724527346,0.0001241719890367,0.9125964010282775,0.8392434988179669,0.256768558951965,19.0,0.0691167116165161
gas_35195,WL,unet,boundary_freq_gap,mid,0.6878509521484375,2.9076382904086284e-05,0.0001997370299057,0.0001972424546133,0.0001829206231066,0.8375401633710057,0.7204895489548955,0.1609248554913294,52.6093248323715,0.2025470286607742
gas_35216,WL,unet,boundary_freq_gap,mid,0.45697021484375,4.474752824517741e-05,0.0001940495072203,0.0002209737057567,0.0001281723498405,0.8086399652664713,0.6787536443148688,0.2406317745432022,63.69536870491224,0.2108179181814193
gas_35237,WL,unet,boundary_freq_gap,high,0.3294830322265625,5.216318644711381e-05,0.0003019565528889,0.0003716331917503,0.0002811797527732,0.8457921305580527,0.7327901264154335,0.3061445261791432,32.03903013546352,0.0888871178030967
gas_35277,WL,unet,boundary_freq_gap,mid,0.3954010009765625,5.892020594375122e-05,0.000262977949999,0.0002035363995962,0.0001133756972884,0.8909934392928711,0.8034158415841585,0.3238033354992419,23.24649076127809,0.0791414231061935
gas_35288,WL,unet,boundary_freq_gap,low,0.68231201171875,2.535341382932862e-05,9.994729044971926e-05,0.0001198567742833,3.972790075087624e-06,0.9429105958387664,0.891987557653116,0.2725248626985305,20.5182845286832,0.0802774205803871
gas_35299,WL,unet,boundary_freq_gap,mid,0.097900390625,7.937656076733687e-05,0.0005291982230562,0.0003483311422663,0.0001970168900676,0.7356373767035614,0.5818246784182944,0.1753482737734706,31.14482300479488,0.0699736922979354
gas_35342,WL,unet,boundary_freq_gap,low,0.088104248046875,3.209825826809582e-05,6.684662579507618e-05,5.1779100116251606e-05,5.080440278663434e-06,0.5063839489284085,0.3390322088230804,0.0577474101829402,65.74420051347539,0.1725924760103225
gas_35346,WL,unet,boundary_freq_gap,low,0.4813690185546875,7.010859514514386e-05,0.0001240417391189,0.0001692468581348,8.190199641466535e-05,0.7712104689203926,0.627618033368832,0.1818044431011032,52.02880630066029,0.1881576776504516
gas_35398,WL,unet,boundary_freq_gap,mid,0.3145751953125,5.626809294636839e-05,0.0003034685571999,0.0002436636107136,0.0001441353053565,0.6618687284092778,0.4946216731206589,0.1371329379430059,38.0,0.1638631969690323
gas_35399,WL,unet,boundary_freq_gap,high,0.2010040283203125,6.968335339387481e-05,0.0003998614549729,0.0003280773997041,0.0002439453076161,0.8263002944062807,0.7040133779264214,0.1520494618731394,35.84689665786984,0.0740792378783226
gas_35407,WL,unet,boundary_freq_gap,mid,0.71331787109375,2.00388709139694e-05,0.000179973787356,0.000133824899756,0.0001361790821091,0.6825099466538208,0.5180380261090949,0.0210393814062219,86.83317338436964,0.3546516299247741
gas_35413,WL,unet,boundary_freq_gap,high,0.8153076171875,2.689425466426187e-05,0.0001994404578358,0.0001892258859929,0.0002961012984764,0.6641504706121873,0.4971746113625173,0.1248985389610389,65.0,0.4273955821990967
gas_35429,WL,unet,boundary_freq_gap,high,0.74749755859375,0.0001075922891682,0.0003222992985651,0.0004688497744526,0.0003395826816545,0.7303097010536221,0.575187273352921,0.0916123019571295,76.00591874792256,0.3198541104793548
gas_35454,WL,unet,boundary_freq_gap,high,0.7939300537109375,2.2277487225342696e-05,0.000204983135883,0.0002471295986554,0.0002612998983603,0.9359222789048393,0.8795619533708283,0.280271479253432,25.0,0.0968789830803871
gas_35504,WL,unet,boundary_freq_gap,high,0.342742919921875,8.713086872920905e-05,0.0003096657850214,0.0002799818984055,0.0002693848296055,0.8399062033681518,0.7239985299522235,0.1812920875420875,72.17963698773337,0.1197385191917419
gas_35529,WL,unet,boundary_freq_gap,low,0.43243408203125,2.0892670342473983e-05,8.984511257586782e-05,8.258464484698403e-05,7.333312366630252e-05,0.7662465714132052,0.6210694565533276,0.0471527956712187,55.0,0.2598652839660644
gas_35544,WL,unet,boundary_freq_gap,low,0.4113616943359375,3.3802317838760674e-05,0.0001450971472064,0.0001213306647262,8.3103348064764e-05,0.7873937731031592,0.6493400377121308,0.0284624413145539,48.0,0.2223772257566452
gas_35573,WL,unet,boundary_freq_gap,mid,0.0515594482421875,6.077014449991085e-05,0.0002472940631041,0.0001963705843253,0.0001046990055083,0.5233965308592174,0.3544597732550198,0.1102094240837696,153.5324063339793,0.0941884592175483
gas_35607,WL,unet,boundary_freq_gap,high,0.659393310546875,4.167637034534741e-05,0.0002880074278631,0.0002053978899733,0.0004065148758071,0.7900334244910362,0.6529382219989954,0.1652315914489311,83.0,0.2341159135103225
gas_35629,WL,unet,boundary_freq_gap,high,0.9350128173828124,9.48107469253385e-05,0.0004564880326721,0.0004632485704992,0.0012148704934741,0.7906695019008957,0.6538076259084806,0.0932247220067235,54.0,0.3237205147743225
gas_35644,WL,unet,boundary_freq_gap,high,0.4922943115234375,0.0001352103392861,0.0004818634912999,0.0006357983577669,0.0003038544626983,0.708040906356527,0.5480366288995809,0.0786426688066032,44.89319244902296,0.2321428507566452
gas_35658,WL,unet,boundary_freq_gap,low,0.2158355712890625,4.241923859445433e-05,0.0002539420945662,0.0002580942711889,8.245438190349514e-05,0.6911755799164193,0.5280888477556687,0.1129533678756476,34.628619304949616,0.1016222909092903
gas_35687,WL,unet,boundary_freq_gap,mid,0.06005859375,0.0002102028449091,0.0004670082203071,0.0002942757611254,8.507596879074982e-05,0.4708580679978413,0.3079230633492147,0.1099081364829396,93.03493023817524,0.0781648606061935
gas_35709,WL,unet,boundary_freq_gap,mid,0.34588623046875,2.2237450522001328e-05,0.0002948476256784,0.0002888536750759,0.000194113190101,0.813102760226139,0.6850658447744467,0.267427701674277,55.24436741027903,0.1344068944454193
gas_35734,WL,unet,boundary_freq_gap,low,0.3907318115234375,3.998597527801501e-05,0.000120271227941,7.62273881591075e-05,8.164049956053167e-05,0.7532397719200569,0.6041576840160148,0.0159752986978117,42.69359402359215,0.2561583220958709
gas_35737,WL,unet,boundary_freq_gap,mid,0.5659027099609375,4.727751204845593e-05,0.0001422035695321,0.0001098082528875,8.980139109580662e-05,0.876820339528522,0.7806590257879656,0.0577288780222765,24.186773244895647,0.1525629758834839
gas_35742,WL,unet,boundary_freq_gap,mid,0.1728973388671875,3.873033590178066e-05,0.0002175656315691,0.0002209240852047,9.762439678865532e-05,0.7213170836005987,0.5641094241187881,0.0360100134796841,45.18627763752087,0.1298828125
gas_35802,WL,unet,boundary_freq_gap,high,0.9636688232421876,3.4673324599995176e-05,0.0003716649461695,0.0003191234545384,0.000949189694758,0.6669882440496699,0.5003618618308141,0.1333648244370965,110.3086578651014,0.4815648794174194
gas_35830,WL,unet,boundary_freq_gap,mid,0.6427764892578125,3.487733126927985e-05,0.0003436557015555,0.0003600517051341,0.0002156200741925,0.7993636697376012,0.6657833430401864,0.1067985794013191,50.93376618407356,0.2287348508834839
gas_35851,WL,unet,boundary_freq_gap,low,0.2189788818359375,8.173060701816359e-05,0.0002006972139246,0.0001359938728213,5.541892767331602e-05,0.7476001492486687,0.5969340772439197,0.0760536398467432,37.69615364994153,0.1482979953289032
gas_35908,WL,unet,boundary_freq_gap,mid,0.2126922607421875,6.650916584457119e-05,0.0002325776095932,0.00013148880435,0.0001071087331398,0.6336096237071811,0.4637105432681984,0.0673985971332723,43.0,0.1990991681814193
gas_35929,WL,unet,boundary_freq_gap,low,0.49603271484375,6.919466275444718e-05,0.0002741208985307,0.0002491095389002,5.012611634664274e-05,0.7394391017572126,0.5865953027640198,0.1972762645914396,71.69972101618835,0.2062739133834839
gas_35948,WL,unet,boundary_freq_gap,low,0.556793212890625,6.0092796157836605e-05,0.0001645584821323,0.0001192578692985,5.188516483381562e-05,0.8009500113096585,0.6679871722316544,0.2026992287917737,61.12888737452936,0.2455357164144516
gas_35950,WL,unet,boundary_freq_gap,low,0.5108489990234375,6.025372841079743e-05,0.0001703458864805,0.0001105986431399,6.514672215338042e-05,0.8483293275746788,0.7366075631570689,0.2567139282735613,50.29312511827756,0.1672712117433548
gas_36024,WL,unet,boundary_freq_gap,mid,0.740631103515625,3.8472234830309136e-05,0.0003183506891278,0.0002309508617537,0.0002346125704873,0.8281309118426031,0.7066752764549197,0.1378016629486919,66.80658194649352,0.2172751873731613
gas_36047,WL,unet,boundary_freq_gap,high,0.8452911376953125,6.839362592362838e-05,0.0003645884502098,0.0003231072484024,0.0003361687123542,0.8885470527404343,0.7994463957572515,0.2078895001755823,83.05657121843265,0.1718351393938064
gas_36096,WL,unet,boundary_freq_gap,mid,0.39306640625,7.094462920655848e-05,0.0003725680495139,0.0006096955916294,0.0001751934669454,0.6965670308131323,0.5344095532950022,0.0557728523830218,35.97351367704109,0.2098014950752258
gas_36113,WL,unet,boundary_freq_gap,high,0.963775634765625,4.703468958186295e-05,0.000450062663356,0.0003443220394507,0.0010708631863301,0.6792277528043832,0.5142656156249353,0.0636745522883042,84.0,0.4678930044174194
gas_36123,WL,unet,boundary_freq_gap,high,0.7473297119140625,2.7489817003318108e-05,0.0002945068072767,0.0003597891532027,0.0003497262173953,0.762646025534832,0.6163523464370628,0.087670244430414,56.78288685449562,0.3312340676784515
gas_36127,WL,unet,boundary_freq_gap,mid,0.4312744140625,6.876155111776326e-05,0.0002151327684817,0.00026853332339,0.0001552002177937,0.8962482513035737,0.8120016592155598,0.1603883495145631,31.12233576198412,0.0812938436865806
gas_36140,WL,unet,boundary_freq_gap,mid,0.7480926513671875,0.0001523743942275,0.0004439373733423,0.0003910262544957,0.0002080660026458,0.6989150403826823,0.5371786332756094,0.1141927083333333,84.17807875867427,0.3462212979793548
gas_36151,WL,unet,boundary_freq_gap,high,0.4967803955078125,2.2575107863734657e-05,0.000249900788207,0.0003182610537339,0.0002544012451132,0.8206204805225099,0.6958069620253164,0.0697885588273446,43.26661530556788,0.1532605290412902
gas_36166,WL,unet,boundary_freq_gap,high,0.7278900146484375,7.08464220318813e-05,0.0003040501501556,0.0003181181591855,0.0004195692720836,0.912117039077192,0.83843305929112,0.2384114756275734,22.0,0.1182836443185806
gas_36222,WL,unet,boundary_freq_gap,high,0.965301513671875,6.98477900197147e-05,0.0005269254326346,0.0005314633312678,0.0020591837383734,0.8450278478602371,0.7316434827408552,0.2033237239274207,65.39999999999986,0.2595264613628387
gas_36235,WL,unet,boundary_freq_gap,high,0.8256683349609375,5.9841784782978727e-05,0.0004573582649711,0.0003979793081917,0.0005253101832684,0.8879457598612461,0.7984734267552047,0.2290489913544668,39.0,0.1699617356061935
gas_36306,WL,unet,boundary_freq_gap,low,0.4451141357421875,0.000112470797205,0.0002942184880194,0.0002640583593532,6.701244073967333e-05,0.8808170343963773,0.7870179063360881,0.1612007405448294,34.00514594618647,0.0986128821969032
gas_36351,WL,unet,boundary_freq_gap,high,0.5275726318359375,6.83682938862702e-05,0.0005162051705435,0.0003289626926921,0.0004657720951405,0.8428613806839853,0.7284013916865043,0.319935170178282,61.58488714042463,0.1477997452020645
gas_36362,WL,unet,boundary_freq_gap,mid,0.3908538818359375,0.0001217464693077,0.0004606905984674,0.0004367489423107,0.0001199743848788,0.8770581208123409,0.781036077705828,0.1833704528582034,29.643644649600446,0.0943478941917419
gas_36385,WL,unet,boundary_freq_gap,mid,0.4613494873046875,5.164028560164828e-05,0.0002897878692313,0.0002491348300925,0.0001125764313785,0.8425149700598802,0.727884117951371,0.1881693648816936,75.02666192761077,0.1362802982330322
gas_36398,WL,unet,boundary_freq_gap,low,0.2053985595703125,4.789438626765124e-05,0.0001359327788985,0.0001238727975523,1.4028904146030363e-06,0.8047066790823669,0.673229461756374,0.1829624634749382,42.37924020083418,0.0919563174247741
gas_36455,WL,unet,boundary_freq_gap,high,0.7809906005859375,2.833829058555813e-05,0.0003191127170068,0.00040511905658,0.0004113294126954,0.9250156884341022,0.8604922681026472,0.1765936896329684,25.733152592142943,0.1166892573237419
gas_36544,WL,unet,boundary_freq_gap,high,0.73358154296875,2.266603822276518e-05,0.0004281482627598,0.0003650286462252,0.0005505107320073,0.9264373805801632,0.8629560715152496,0.3846546444368833,49.00085811567663,0.1012834832072258
gas_36574,WL,unet,boundary_freq_gap,mid,0.65667724609375,8.259130994176623e-05,0.0002842581197458,0.0003254187838361,0.0001034062034536,0.9133284984997796,0.8404826088094428,0.2181164159581425,30.38660569111671,0.121472418308258
gas_36602,WL,unet,boundary_freq_gap,high,0.7990570068359375,5.188227023198362e-05,0.0003702281247364,0.0002626937131723,0.0004732236121231,0.9766588055325388,0.9543823807862872,0.4679743795036029,9.26243179224564,0.0364915505051612
gas_36683,WL,unet,boundary_freq_gap,low,0.294281005859375,1.1319274057401438e-05,4.152830251134448e-05,4.4893850539486726e-05,2.2237937220261127e-05,0.8235128594743655,0.6999760822769673,0.2023503488799118,44.77669275246159,0.125
gas_36731,WL,unet,boundary_freq_gap,low,0.1742706298828125,3.0276048239046112e-05,0.0001144506357486,5.653530225377486e-05,5.918507729593778e-05,0.8092551869203557,0.6796210052995022,0.1780705482362941,27.6223832750078,0.0795200914144516
gas_36739,WL,unet,boundary_freq_gap,mid,0.491485595703125,4.710906113503517e-05,0.0002002002950733,0.0003039350659235,0.0001268850962208,0.8239655202993916,0.7006304105209181,0.1118101979289553,39.45883931389772,0.1978037357330322
gas_36742,WL,unet,boundary_freq_gap,mid,0.3526153564453125,1.2506630626707496e-05,0.000139160486676,0.0002313665571288,0.0001197090194621,0.6127274048593784,0.4416777257805406,0.026503164556962,67.42403010096677,0.3186184763908386
gas_36750,WL,unet,boundary_freq_gap,high,0.3365631103515625,1.234011784829442e-05,0.000346887187987,0.0003172712654287,0.0002648279087404,0.8500274202393625,0.7391719030520646,0.186181216383947,37.22766025919,0.0926538556814193
gas_36752,WL,unet,boundary_freq_gap,low,0.0570220947265625,9.2398983482694e-05,8.510687371815429e-05,9.987307347101252e-05,2.165327304735715e-05,0.3014001881675798,0.1774403753421086,0.0339798044558422,94.0,0.2515744566917419
gas_36755,WL,unet,boundary_freq_gap,high,0.1142120361328125,0.0002353496056532,0.0006471549800422,0.0008399583842746,0.0002434641502695,0.5575371126830726,0.3865174747893355,0.0316869979172865,80.0,0.1770168989896774
gas_36771,WL,unet,boundary_freq_gap,mid,0.6251220703125,3.937616043831218e-05,0.0002670564495277,0.0002149523271942,0.0002252714904513,0.8888635177453027,0.7999588996858762,0.2019363762102351,33.01968517224112,0.1358019709587097
gas_36772,WL,unet,boundary_freq_gap,mid,0.5788726806640625,4.4482128599714406e-05,0.0003368026016379,0.0003839669879895,0.0001973100023522,0.8910155874915981,0.8034518586931425,0.2412794705639045,54.12530875995623,0.1357222646474838
gas_36778,WL,unet,boundary_freq_gap,low,0.198699951171875,9.117610198713412e-05,0.0002588629679503,0.0002761759932522,5.992201427504671e-05,0.6282766675317935,0.4580199612128092,0.1476067641157925,62.77101203422733,0.2283561825752258
gas_36802,WL,unet,boundary_freq_gap,low,0.113555908203125,3.699113804601663e-05,5.926414370827981e-05,7.98511575019837e-05,1.375465338860972e-05,0.3324263861176613,0.1993473531544597,0.0782015395381385,159.30787171183695,0.4400908946990967
gas_36815,WL,unet,boundary_freq_gap,mid,0.2015228271484375,0.0001137784876662,0.0002071624018117,0.0001287032598986,0.0001626739023806,0.8209996754300551,0.6963523743977976,0.0871886120996441,23.0,0.0879304856061935
gas_36849,WL,unet,boundary_freq_gap,high,0.7271881103515625,4.246582637878119e-05,0.0003431229761089,0.0003954212167347,0.0005085794282184,0.972747559274756,0.9469411029950852,0.4839142091152815,13.45362404707371,0.0389429219067096
gas_36853,WL,unet,boundary_freq_gap,mid,0.5935516357421875,0.0001415703430434,0.0004763389413257,0.0005146684224858,0.0001504395827104,0.7492547340135197,0.5990466279499144,0.1460964845533404,78.55698094832648,0.2380420863628387
gas_36892,WL,unet,boundary_freq_gap,mid,0.1960601806640625,5.850032829111459e-05,0.000228989503306,0.0003095202005712,0.0001479651285452,0.6965054351791056,0.5343370459506352,0.1429798196650923,69.43053491507546,0.1658163219690323
